0.0209	0.140
0.0410	0.143
0.0624	0.374
0.0825	0.369
0.1025	0.358
0.1226	0.355
0.1427	0.347
0.1628	0.347
0.1829	0.344
0.2029	0.341
0.2231	0.342
0.2432	0.345
0.2633	0.351
0.2834	0.357
0.3036	0.363
0.3237	0.371
0.3439	0.380
0.3641	0.394
0.3842	0.403
0.4044	0.418
0.4246	0.432
0.4448	0.449
0.4650	0.464
0.4851	0.479
0.5054	0.498
0.5255	0.513
0.5458	0.533
0.5660	0.552
0.5861	0.563
0.6063	0.581
0.6265	0.596
0.6467	0.610
0.6669	0.623
0.6871	0.639
0.7072	0.647
0.7274	0.660
0.7476	0.669
0.7677	0.677
0.7879	0.687
0.8080	0.688
0.8281	0.689
0.8482	0.695
0.8683	0.691
0.8884	0.690
0.9085	0.692
0.9286	0.687
0.9486	0.683
0.9687	0.677
0.9887	0.665
1.0088	0.659
1.0288	0.646
1.0489	0.637
1.0689	0.623
1.0889	0.612
1.1089	0.596
1.1289	0.582
1.1490	0.566
1.1690	0.551
1.1890	0.536
1.2090	0.521
1.2290	0.504
1.2490	0.487
1.2690	0.471
1.2890	0.456
1.3090	0.439
1.3290	0.427
1.3491	0.414
1.3691	0.404
1.3891	0.393
1.4092	0.384
1.4292	0.374
1.4493	0.369
1.4694	0.365
1.4894	0.358
1.5095	0.355
1.5296	0.358
1.5497	0.355
1.5698	0.357
1.5900	0.360
1.6101	0.365
1.6302	0.374
1.6504	0.381
1.6705	0.390
1.6907	0.400
1.7108	0.408
1.7310	0.423
1.7512	0.436
1.7714	0.450
1.7916	0.464
1.8118	0.482
1.8320	0.497
1.8522	0.516
1.8723	0.528
1.8925	0.547
1.9127	0.562
1.9329	0.577
1.9531	0.591
1.9733	0.606
1.9935	0.618
2.0136	0.631
2.0338	0.644
2.0540	0.655
2.0741	0.661
2.0943	0.673
2.1144	0.679
2.1345	0.685
2.1547	0.688
2.1748	0.691
2.1949	0.692
2.2150	0.692
2.2351	0.689
2.2552	0.686
2.2752	0.682
2.2953	0.676
2.3153	0.668
2.3354	0.657
2.3554	0.647
2.3755	0.636
2.3955	0.624
2.4155	0.611
2.4355	0.599
2.4556	0.584
2.4756	0.569
2.4956	0.555
2.5156	0.539
2.5356	0.525
2.5556	0.509
2.5756	0.494
2.5956	0.476
2.6156	0.459
2.6357	0.445
2.6557	0.432
2.6757	0.417
2.6957	0.408
2.7158	0.395
2.7358	0.385
2.7559	0.378
2.7759	0.370
2.7960	0.365
2.8161	0.361
2.8361	0.358
2.8562	0.357
2.8763	0.358
2.8964	0.359
2.9166	0.362
2.9367	0.366
2.9568	0.371
2.9770	0.379
2.9971	0.387
3.0173	0.397
3.0375	0.410
3.0576	0.423
3.0778	0.434
3.0980	0.447
3.1182	0.462
3.1383	0.479
3.1585	0.494
3.1787	0.509
3.1989	0.527
3.2191	0.542
3.2393	0.555
3.2595	0.572
3.2797	0.586
3.2999	0.600
3.3200	0.613
3.3402	0.625
3.3604	0.637
3.3805	0.647
3.4007	0.660
3.4208	0.668
3.4410	0.672
3.4611	0.681
3.4812	0.685
3.5014	0.688
3.5215	0.686
3.5416	0.686
3.5617	0.688
3.5817	0.684
3.6018	0.680
3.6219	0.672
3.6419	0.668
3.6620	0.660
3.6820	0.648
3.7021	0.637
3.7221	0.627
3.7421	0.614
3.7622	0.601
3.7822	0.587
3.8022	0.573
3.8222	0.558
3.8422	0.543
3.8622	0.528
3.8822	0.511
3.9022	0.496
3.9223	0.481
3.9423	0.467
3.9623	0.453
3.9823	0.440
4.0023	0.425
4.0224	0.416
4.0424	0.403
4.0625	0.394
4.0825	0.386
4.1026	0.381
4.1226	0.372
4.1427	0.369
4.1628	0.365
4.1829	0.366
4.2030	0.366
4.2231	0.364
4.2432	0.366
4.2633	0.371
4.2835	0.376
4.3036	0.383
4.3237	0.389
4.3439	0.399
4.3640	0.410
4.3842	0.421
4.4044	0.435
4.4246	0.448
4.4447	0.461
4.4649	0.475
4.4851	0.490
4.5053	0.508
4.5255	0.522
4.5457	0.537
4.5659	0.552
4.5861	0.567
4.6062	0.581
4.6264	0.594
4.6466	0.608
4.6668	0.620
4.6869	0.632
4.7071	0.646
4.7273	0.656
4.7474	0.663
4.7676	0.671
4.7877	0.680
4.8078	0.682
4.8279	0.684
4.8481	0.687
4.8682	0.688
4.8883	0.686
4.9083	0.684
4.9284	0.680
4.9485	0.675
4.9686	0.669
4.9886	0.660
5.0087	0.652
5.0287	0.642
5.0487	0.628
5.0688	0.619
5.0888	0.604
5.1088	0.591
5.1288	0.577
5.1488	0.562
5.1688	0.545
5.1888	0.531
5.2089	0.519
5.2289	0.504
5.2489	0.487
5.2689	0.473
5.2889	0.459
5.3090	0.446
5.3290	0.433
5.3490	0.421
5.3691	0.411
5.3891	0.399
5.4091	0.391
5.4292	0.383
5.4493	0.378
5.4693	0.372
5.4894	0.372
5.5095	0.367
5.5296	0.366
5.5497	0.366
5.5698	0.369
5.5899	0.372
5.6101	0.377
5.6302	0.380
5.6503	0.390
5.6705	0.401
5.6906	0.408
5.7108	0.421
5.7310	0.433
5.7512	0.445
5.7713	0.459
5.7915	0.472
5.8117	0.487
5.8319	0.501
5.8521	0.515
5.8723	0.533
5.8924	0.545
5.9126	0.562
5.9328	0.576
5.9530	0.589
5.9732	0.604
5.9933	0.611
6.0135	0.627
6.0337	0.637
6.0538	0.647
6.0740	0.656
6.0941	0.666
6.1143	0.672
6.1344	0.674
6.1545	0.681
6.1746	0.683
6.1947	0.684
6.2148	0.684
6.2349	0.682
6.2550	0.678
6.2751	0.671
6.2951	0.668
6.3152	0.658
6.3353	0.652
6.3553	0.639
6.3753	0.629
6.3954	0.618
6.4154	0.606
6.4354	0.593
6.4554	0.579
6.4755	0.566
6.4955	0.552
6.5155	0.537
6.5355	0.523
6.5555	0.506
6.5755	0.491
6.5955	0.477
6.6156	0.464
6.6356	0.451
6.6556	0.438
6.6756	0.424
6.6957	0.416
6.7157	0.403
6.7357	0.391
6.7558	0.384
6.7759	0.380
6.7959	0.375
6.8160	0.368
6.8361	0.368
6.8562	0.367
6.8763	0.365
6.8964	0.369
6.9165	0.373
6.9366	0.374
6.9568	0.382
6.9769	0.389
6.9971	0.397
7.0172	0.406
7.0374	0.417
7.0575	0.427
7.0777	0.443
7.0979	0.452
7.1181	0.466
7.1383	0.482
7.1585	0.497
7.1786	0.513
7.1988	0.528
